Date,Open,High,Low,Close,Adj Close,Volume
2015-05-01,3.100000,3.100000,2.900000,2.950000,2.950000,35560
2015-05-04,2.950000,3.100000,2.950000,3.000000,3.000000,49840
2015-05-05,3.000000,3.150000,3.000000,3.050000,3.050000,58340
2015-05-06,3.050000,3.350000,3.050000,3.200000,3.200000,47740
2015-05-07,3.200000,3.300000,3.050000,3.150000,3.150000,84900
2015-05-08,3.300000,3.500000,3.150000,3.350000,3.350000,150160
2015-05-11,3.300000,3.550000,3.300000,3.550000,3.550000,148800
2015-05-12,3.550000,3.800000,3.500000,3.800000,3.800000,232580
2015-05-13,3.850000,4.050000,3.500000,3.600000,3.600000,262220
2015-05-14,3.550000,3.700000,3.300000,3.500000,3.500000,136140
2015-05-15,3.500000,3.550000,3.350000,3.500000,3.500000,88360
2015-05-18,3.450000,3.650000,3.450000,3.600000,3.600000,50400
2015-05-19,3.500000,3.550000,3.400000,3.450000,3.450000,66180
2015-05-20,3.150000,3.250000,2.850000,3.200000,3.200000,212020
2015-05-21,3.400000,3.400000,3.050000,3.150000,3.150000,41720
2015-05-22,3.150000,3.200000,3.050000,3.050000,3.050000,48480
2015-05-26,3.000000,3.250000,2.950000,3.250000,3.250000,32680
2015-05-27,3.150000,3.250000,3.100000,3.150000,3.150000,47400
2015-05-28,3.100000,3.200000,3.050000,3.100000,3.100000,20360
2015-05-29,3.100000,3.250000,3.000000,3.250000,3.250000,31620
2015-06-01,3.250000,3.250000,3.000000,3.050000,3.050000,42700
2015-06-02,3.100000,3.100000,3.050000,3.050000,3.050000,30160
2015-06-03,3.000000,3.100000,3.000000,3.000000,3.000000,16540
2015-06-04,2.950000,3.000000,2.750000,2.750000,2.750000,173320
2015-06-05,2.800000,2.850000,2.700000,2.850000,2.850000,34900
2015-06-08,2.850000,2.850000,2.650000,2.650000,2.650000,46440
2015-06-09,2.650000,2.750000,2.650000,2.750000,2.750000,19320
2015-06-10,2.850000,3.050000,2.750000,2.950000,2.950000,39340
2015-06-11,3.050000,3.050000,2.900000,2.950000,2.950000,12660
2015-06-12,2.950000,2.950000,2.750000,2.800000,2.800000,34020
2015-06-15,2.800000,2.850000,2.800000,2.850000,2.850000,11500
2015-06-16,2.850000,2.950000,2.800000,2.800000,2.800000,9360
2015-06-17,2.800000,2.850000,2.750000,2.850000,2.850000,17780
2015-06-18,2.850000,2.850000,2.750000,2.800000,2.800000,20980
2015-06-19,2.850000,2.850000,2.750000,2.750000,2.750000,9460
2015-06-22,2.800000,2.850000,2.750000,2.800000,2.800000,12960
2015-06-23,2.800000,2.800000,2.750000,2.800000,2.800000,13540
2015-06-24,2.750000,2.800000,2.700000,2.700000,2.700000,27720
2015-06-25,2.700000,2.800000,2.650000,2.800000,2.800000,54800
2015-06-26,2.750000,2.800000,2.700000,2.700000,2.700000,23120
2015-06-29,2.700000,2.800000,2.600000,2.600000,2.600000,46040
2015-06-30,2.600000,2.600000,2.250000,2.400000,2.400000,125920
2015-07-01,2.400000,2.550000,2.400000,2.550000,2.550000,55860
2015-07-02,2.500000,2.600000,2.450000,2.450000,2.450000,38580
2015-07-06,2.400000,2.400000,2.250000,2.350000,2.350000,66200
2015-07-07,2.350000,2.350000,2.050000,2.250000,2.250000,83940
2015-07-08,2.150000,2.250000,2.050000,2.050000,2.050000,71140
2015-07-09,2.100000,2.300000,2.050000,2.200000,2.200000,75580
2015-07-10,2.150000,2.400000,2.150000,2.400000,2.400000,41380
2015-07-13,2.400000,2.400000,2.250000,2.400000,2.400000,34540
2015-07-14,2.350000,2.350000,2.150000,2.200000,2.200000,32260
2015-07-15,2.200000,2.350000,2.200000,2.350000,2.350000,26660
2015-07-16,2.300000,2.400000,2.250000,2.350000,2.350000,25120
2015-07-17,2.300000,2.450000,2.300000,2.300000,2.300000,28200
2015-07-20,2.300000,2.400000,2.250000,2.300000,2.300000,18460
2015-07-21,2.250000,2.350000,2.250000,2.250000,2.250000,21780
2015-07-22,2.350000,2.350000,2.200000,2.250000,2.250000,26300
2015-07-23,2.200000,2.200000,2.050000,2.100000,2.100000,40560
2015-07-24,2.100000,2.150000,2.000000,2.050000,2.050000,33800
2015-07-27,2.050000,2.350000,2.050000,2.200000,2.200000,51860
2015-07-28,2.250000,2.300000,2.150000,2.250000,2.250000,61680
2015-07-29,2.250000,2.250000,2.100000,2.150000,2.150000,35920
2015-07-30,2.150000,2.150000,2.000000,2.000000,2.000000,51360
2015-07-31,2.050000,2.200000,1.950000,2.150000,2.150000,94560
2015-08-03,2.150000,2.150000,2.050000,2.150000,2.150000,54020
2015-08-04,2.250000,2.350000,2.150000,2.200000,2.200000,39360
2015-08-05,2.200000,2.250000,2.050000,2.100000,2.100000,32120
2015-08-06,2.200000,2.200000,2.100000,2.100000,2.100000,14320
2015-08-07,2.100000,2.200000,2.100000,2.150000,2.150000,17420
2015-08-10,2.150000,2.200000,2.050000,2.050000,2.050000,10880
2015-08-11,1.950000,2.050000,1.900000,2.000000,2.000000,55520
2015-08-12,2.050000,2.050000,1.950000,1.950000,1.950000,22300
2015-08-13,2.050000,2.050000,1.950000,2.050000,2.050000,14780
2015-08-14,2.050000,2.100000,2.000000,2.100000,2.100000,13980
2015-08-17,2.100000,2.100000,1.950000,1.950000,1.950000,25940
2015-08-18,2.000000,2.000000,1.900000,1.900000,1.900000,40120
2015-08-19,1.900000,1.950000,1.750000,1.800000,1.800000,40460
2015-08-20,1.800000,1.850000,1.750000,1.800000,1.800000,35320
2015-08-21,1.800000,1.850000,1.550000,1.550000,1.550000,121280
2015-08-24,1.450000,1.700000,1.250000,1.550000,1.550000,121140
2015-08-25,1.750000,1.750000,1.500000,1.550000,1.550000,69700
2015-08-26,1.600000,1.700000,1.550000,1.600000,1.600000,45400
2015-08-27,1.650000,1.800000,1.650000,1.700000,1.700000,68380
2015-08-28,1.750000,1.800000,1.650000,1.700000,1.700000,61880
2015-08-31,1.700000,1.750000,1.650000,1.700000,1.700000,28040
2015-09-01,1.700000,1.700000,1.450000,1.500000,1.500000,120220
2015-09-02,1.550000,1.600000,1.400000,1.600000,1.600000,75920
2015-09-03,1.600000,1.600000,1.500000,1.500000,1.500000,32020
2015-09-04,1.550000,1.550000,1.450000,1.450000,1.450000,37480
2015-09-08,1.500000,1.600000,1.500000,1.550000,1.550000,28740
2015-09-09,1.600000,1.600000,1.450000,1.450000,1.450000,38480
2015-09-10,1.500000,1.550000,1.450000,1.450000,1.450000,17620
2015-09-11,1.550000,1.550000,1.350000,1.350000,1.350000,65140
2015-09-14,1.350000,1.400000,1.300000,1.300000,1.300000,37840
2015-09-15,1.300000,1.400000,1.300000,1.350000,1.350000,16720
2015-09-16,1.350000,1.400000,1.300000,1.400000,1.400000,48460
2015-09-17,1.400000,1.400000,1.300000,1.300000,1.300000,58640
2015-09-18,1.350000,1.350000,1.250000,1.350000,1.350000,45360
2015-09-21,1.300000,1.350000,1.300000,1.300000,1.300000,128180
2015-09-22,1.350000,1.350000,1.250000,1.250000,1.250000,67580
2015-09-23,1.350000,1.350000,1.250000,1.250000,1.250000,36120
2015-09-24,1.300000,1.300000,1.250000,1.250000,1.250000,27240
2015-09-25,1.300000,1.300000,1.150000,1.150000,1.150000,100960
2015-09-28,1.150000,1.150000,1.050000,1.100000,1.100000,68440
2015-09-29,1.100000,1.150000,1.050000,1.050000,1.050000,26680
2015-09-30,1.100000,1.150000,1.050000,1.150000,1.150000,59900
2015-10-01,1.150000,1.250000,1.150000,1.150000,1.150000,44500
2015-10-02,1.200000,1.200000,1.050000,1.200000,1.200000,49580
2015-10-05,1.200000,1.200000,1.050000,1.100000,1.100000,32120
2015-10-06,1.100000,1.150000,1.050000,1.100000,1.100000,77340
2015-10-07,1.050000,1.150000,1.000000,1.050000,1.050000,73300
2015-10-08,1.050000,1.100000,1.000000,1.100000,1.100000,95320
2015-10-09,1.100000,1.100000,1.050000,1.100000,1.100000,18780
2015-10-12,1.100000,1.200000,1.050000,1.150000,1.150000,33320
2015-10-13,1.100000,1.150000,1.100000,1.100000,1.100000,46220
2015-10-14,1.100000,1.150000,1.100000,1.100000,1.100000,22420
2015-10-15,1.100000,1.150000,1.050000,1.100000,1.100000,49340
2015-10-16,1.100000,1.150000,1.100000,1.100000,1.100000,29940
2015-10-19,1.150000,1.150000,1.050000,1.100000,1.100000,79680
2015-10-20,1.100000,1.150000,1.050000,1.100000,1.100000,18640
2015-10-21,1.000000,1.100000,1.000000,1.050000,1.050000,81680
2015-10-22,1.000000,1.050000,1.000000,1.000000,1.000000,20240
2015-10-23,0.950000,1.050000,0.950000,1.050000,1.050000,11020
2015-10-26,1.050000,1.150000,1.000000,1.100000,1.100000,31300
2015-10-27,1.100000,1.200000,1.100000,1.150000,1.150000,39700
2015-10-28,1.150000,1.250000,1.100000,1.250000,1.250000,46960
2015-10-29,1.250000,1.350000,1.250000,1.350000,1.350000,46960
2015-10-30,1.400000,1.550000,1.350000,1.450000,1.450000,138800
2015-11-02,1.550000,1.600000,1.500000,1.500000,1.500000,109760
2015-11-03,1.550000,1.600000,1.450000,1.500000,1.500000,92480
2015-11-04,1.450000,1.500000,1.250000,1.300000,1.300000,70140
2015-11-05,1.300000,1.350000,1.200000,1.200000,1.200000,54240
2015-11-06,1.250000,1.350000,1.250000,1.350000,1.350000,35380
2015-11-09,1.350000,1.350000,1.250000,1.300000,1.300000,43040
2015-11-10,1.350000,1.350000,1.150000,1.300000,1.300000,23900
2015-11-11,1.300000,1.300000,1.200000,1.200000,1.200000,24740
2015-11-12,1.300000,1.300000,1.200000,1.200000,1.200000,26980
2015-11-13,1.250000,1.250000,1.200000,1.200000,1.200000,40760
2015-11-16,1.200000,1.300000,1.200000,1.300000,1.300000,60500
2015-11-17,1.350000,1.350000,1.250000,1.250000,1.250000,62320
2015-11-18,1.250000,1.350000,1.250000,1.300000,1.300000,30240
2015-11-19,1.350000,1.350000,1.250000,1.250000,1.250000,41320
2015-11-20,1.200000,1.300000,1.200000,1.250000,1.250000,23320
2015-11-23,1.250000,1.250000,1.100000,1.150000,1.150000,87160
2015-11-24,1.150000,1.150000,1.050000,1.150000,1.150000,66760
2015-11-25,1.200000,1.200000,1.100000,1.100000,1.100000,42380
2015-11-27,1.050000,1.150000,1.050000,1.100000,1.100000,7180
2015-11-30,1.150000,1.150000,1.050000,1.100000,1.100000,68280
2015-12-01,1.100000,1.200000,1.100000,1.100000,1.100000,41800
2015-12-02,1.100000,1.150000,1.050000,1.050000,1.050000,61580
2015-12-03,1.150000,1.150000,1.050000,1.050000,1.050000,23800
2015-12-04,1.100000,1.100000,1.050000,1.100000,1.100000,34800
2015-12-07,1.100000,1.150000,1.000000,1.000000,1.000000,115280
2015-12-08,1.000000,1.000000,0.950000,0.950000,0.950000,46840
2015-12-09,1.000000,1.050000,0.950000,1.000000,1.000000,51240
2015-12-10,1.050000,1.150000,1.000000,1.100000,1.100000,86480
2015-12-11,1.100000,1.100000,1.000000,1.050000,1.050000,61260
2015-12-14,1.000000,1.000000,0.950000,0.950000,0.950000,104820
2015-12-15,1.000000,1.000000,0.950000,0.950000,0.950000,69680
2015-12-16,0.900000,1.050000,0.900000,1.050000,1.050000,82320
2015-12-17,1.050000,1.100000,0.900000,1.050000,1.050000,103120
2015-12-18,1.100000,1.300000,1.050000,1.250000,1.250000,128380
2015-12-21,1.300000,1.400000,1.150000,1.150000,1.150000,116380
2015-12-22,1.200000,1.200000,1.100000,1.150000,1.150000,61240
2015-12-23,1.100000,1.150000,1.050000,1.100000,1.100000,48220
2015-12-24,1.100000,1.200000,1.100000,1.200000,1.200000,16420
2015-12-28,1.200000,1.250000,1.150000,1.250000,1.250000,66300
2015-12-29,1.200000,1.350000,1.150000,1.300000,1.300000,69400
2015-12-30,1.350000,1.350000,1.200000,1.250000,1.250000,92540
2015-12-31,1.300000,1.350000,1.250000,1.300000,1.300000,78560
2016-01-04,1.300000,1.300000,1.200000,1.200000,1.200000,78840
2016-01-05,1.250000,1.250000,1.200000,1.250000,1.250000,39020
2016-01-06,1.250000,1.250000,1.150000,1.200000,1.200000,68220
2016-01-07,1.200000,1.200000,1.150000,1.200000,1.200000,46220
2016-01-08,1.200000,1.200000,1.100000,1.100000,1.100000,60940
2016-01-11,1.100000,1.100000,1.050000,1.050000,1.050000,59840
2016-01-12,1.050000,1.100000,1.000000,1.050000,1.050000,48140
2016-01-13,1.050000,1.150000,1.050000,1.050000,1.050000,49460
2016-01-14,1.150000,1.150000,1.050000,1.150000,1.150000,20380
2016-01-15,1.200000,1.200000,1.100000,1.100000,1.100000,25540
2016-01-19,1.100000,1.200000,1.100000,1.150000,1.150000,49060
2016-01-20,1.200000,1.200000,1.100000,1.200000,1.200000,33120
2016-01-21,1.250000,1.300000,1.200000,1.250000,1.250000,55760
2016-01-22,1.250000,1.350000,1.250000,1.350000,1.350000,127260
2016-01-25,1.400000,1.650000,1.350000,1.400000,1.400000,137800
2016-01-26,1.450000,1.650000,1.450000,1.550000,1.550000,98320
2016-01-27,1.650000,1.650000,1.550000,1.550000,1.550000,46620
2016-01-28,1.600000,1.600000,1.450000,1.450000,1.450000,55800
2016-01-29,1.400000,1.550000,1.350000,1.500000,1.500000,53720
2016-02-01,1.500000,1.700000,1.500000,1.600000,1.600000,111740
2016-02-02,1.650000,1.650000,1.450000,1.550000,1.550000,38140
2016-02-03,1.600000,1.650000,1.550000,1.600000,1.600000,38460
2016-02-04,1.600000,1.700000,1.600000,1.600000,1.600000,60180
2016-02-05,1.550000,1.650000,1.550000,1.550000,1.550000,49160
2016-02-08,1.450000,1.550000,1.450000,1.500000,1.500000,22400
2016-02-09,1.500000,1.550000,1.400000,1.450000,1.450000,28200
2016-02-10,1.400000,1.450000,1.350000,1.400000,1.400000,26120
2016-02-11,1.450000,1.450000,1.300000,1.350000,1.350000,25960
2016-02-12,1.400000,1.450000,1.350000,1.400000,1.400000,41760
2016-02-16,1.400000,1.450000,1.350000,1.350000,1.350000,29340
2016-02-17,1.400000,1.400000,1.300000,1.400000,1.400000,23980
2016-02-18,1.400000,1.500000,1.400000,1.450000,1.450000,20280
2016-02-19,1.450000,1.500000,1.450000,1.500000,1.500000,19240
2016-02-22,1.550000,1.600000,1.500000,1.500000,1.500000,49540
2016-02-23,1.500000,1.550000,1.400000,1.450000,1.450000,11320
2016-02-24,1.500000,1.500000,1.400000,1.450000,1.450000,48020
2016-02-25,1.450000,1.450000,1.350000,1.350000,1.350000,31000
2016-02-26,1.450000,1.450000,1.400000,1.400000,1.400000,50000
2016-02-29,1.400000,1.450000,1.350000,1.450000,1.450000,37740
2016-03-01,1.450000,1.500000,1.400000,1.500000,1.500000,21920
2016-03-02,1.400000,1.500000,1.400000,1.500000,1.500000,24260
2016-03-03,1.450000,1.500000,1.450000,1.500000,1.500000,36640
2016-03-04,1.450000,1.550000,1.450000,1.550000,1.550000,73620
2016-03-07,1.550000,1.650000,1.500000,1.650000,1.650000,170440
2016-03-08,1.650000,1.800000,1.600000,1.650000,1.650000,133040
2016-03-09,1.650000,1.750000,1.650000,1.700000,1.700000,60920
2016-03-10,1.700000,1.750000,1.650000,1.700000,1.700000,43380
2016-03-11,1.750000,1.800000,1.700000,1.800000,1.800000,44300
2016-03-14,1.800000,1.950000,1.700000,1.950000,1.950000,88140
2016-03-15,2.000000,2.100000,1.900000,2.100000,2.100000,204320
2016-03-16,2.100000,2.150000,1.850000,1.950000,1.950000,123220
2016-03-17,1.950000,2.050000,1.900000,1.950000,1.950000,66820
2016-03-18,1.950000,2.050000,1.900000,1.900000,1.900000,45540
2016-03-21,1.950000,2.000000,1.800000,1.900000,1.900000,85560
2016-03-22,1.950000,2.000000,1.800000,1.850000,1.850000,69940
2016-03-23,1.850000,1.900000,1.450000,1.550000,1.550000,474060
2016-03-24,1.550000,1.900000,1.550000,1.750000,1.750000,186680
2016-03-28,1.950000,2.100000,1.750000,1.850000,1.850000,299040
2016-03-29,1.900000,1.950000,1.700000,1.800000,1.800000,175700
2016-03-30,1.800000,1.850000,1.700000,1.750000,1.750000,31480
2016-03-31,1.800000,2.000000,1.800000,1.950000,1.950000,80140
2016-04-01,1.900000,2.050000,1.900000,2.050000,2.050000,77700
2016-04-04,2.050000,2.350000,2.050000,2.300000,2.300000,154320
2016-04-05,2.200000,2.300000,2.150000,2.250000,2.250000,167120
2016-04-06,2.250000,2.300000,2.250000,2.250000,2.250000,60740
2016-04-07,2.250000,2.700000,2.200000,2.650000,2.650000,164080
2016-04-08,2.800000,3.050000,2.750000,2.950000,2.950000,303440
2016-04-11,3.100000,3.400000,2.850000,2.900000,2.900000,396300
2016-04-12,3.050000,3.100000,2.600000,2.800000,2.800000,296560
2016-04-13,2.800000,3.050000,2.700000,2.900000,2.900000,180900
2016-04-14,2.950000,3.100000,2.850000,3.100000,3.100000,139840
2016-04-15,3.200000,3.350000,3.100000,3.150000,3.150000,164120
2016-04-18,3.300000,3.550000,3.150000,3.500000,3.500000,289380
2016-04-19,3.650000,4.000000,3.600000,3.800000,3.800000,357780
2016-04-20,3.800000,3.850000,3.450000,3.600000,3.600000,392960
2016-04-21,3.500000,3.550000,3.200000,3.250000,3.250000,331760
2016-04-22,3.250000,3.500000,3.200000,3.300000,3.300000,151140
2016-04-25,3.300000,3.350000,2.850000,3.100000,3.100000,238220
2016-04-26,3.000000,3.050000,2.800000,2.900000,2.900000,210780
2016-04-27,2.950000,3.150000,2.850000,3.100000,3.100000,141860
2016-04-28,3.050000,3.150000,3.000000,3.050000,3.050000,77360
2016-04-29,3.000000,3.000000,2.750000,2.850000,2.850000,232260
2016-05-02,2.850000,3.150000,2.600000,3.100000,3.100000,205160
2016-05-03,3.100000,3.150000,2.750000,2.850000,2.850000,138740
2016-05-04,2.750000,2.850000,2.650000,2.750000,2.750000,119500
2016-05-05,2.800000,2.850000,2.700000,2.700000,2.700000,96920
2016-05-06,2.700000,2.800000,2.600000,2.700000,2.700000,72280
2016-05-09,2.800000,2.800000,2.750000,2.750000,2.750000,45340
2016-05-10,2.700000,2.800000,2.700000,2.700000,2.700000,107020
2016-05-11,2.800000,2.950000,2.800000,2.850000,2.850000,75860
2016-05-12,2.900000,2.950000,2.800000,2.800000,2.800000,60580
2016-05-13,2.800000,2.850000,2.700000,2.800000,2.800000,63560
2016-05-16,2.850000,2.900000,2.750000,2.750000,2.750000,48220
2016-05-17,2.700000,2.850000,2.700000,2.800000,2.800000,56060
2016-05-18,2.800000,3.000000,2.750000,2.950000,2.950000,103500
2016-05-19,2.950000,3.200000,2.900000,3.100000,3.100000,261900
2016-05-20,3.150000,3.400000,3.050000,3.300000,3.300000,177800
2016-05-23,3.350000,3.500000,3.200000,3.400000,3.400000,174180
2016-05-24,3.400000,3.500000,2.950000,3.000000,3.000000,237160
2016-05-25,3.050000,3.250000,2.950000,3.250000,3.250000,63660
2016-05-26,3.300000,3.450000,3.250000,3.350000,3.350000,68860
2016-05-27,3.300000,3.350000,3.200000,3.200000,3.200000,74560
2016-05-31,3.250000,3.300000,3.100000,3.250000,3.250000,54220
2016-06-01,3.200000,3.250000,3.050000,3.200000,3.200000,85960
2016-06-02,3.100000,3.200000,3.000000,3.100000,3.100000,58580
2016-06-03,3.050000,3.150000,3.000000,3.050000,3.050000,76620
2016-06-06,3.100000,3.150000,3.050000,3.100000,3.100000,63940
2016-06-07,3.100000,3.300000,3.050000,3.150000,3.150000,115960
2016-06-08,3.300000,3.400000,3.200000,3.350000,3.350000,110280
2016-06-09,3.350000,3.400000,3.200000,3.250000,3.250000,44900
2016-06-10,3.250000,3.250000,3.150000,3.150000,3.150000,47500
2016-06-13,3.150000,3.200000,3.050000,3.100000,3.100000,68140
2016-06-14,3.100000,3.150000,3.000000,3.000000,3.000000,69300
2016-06-15,3.000000,3.050000,2.950000,3.000000,3.000000,56360
2016-06-16,2.950000,3.100000,2.950000,3.050000,3.050000,112480
2016-06-17,3.100000,3.100000,3.000000,3.100000,3.100000,37460
2016-06-20,3.250000,3.550000,3.150000,3.550000,3.550000,417020
2016-06-21,3.600000,3.900000,3.500000,3.850000,3.850000,449420
2016-06-22,3.750000,3.800000,3.500000,3.700000,3.700000,299400
2016-06-23,3.750000,3.800000,3.650000,3.700000,3.700000,95200
2016-06-24,3.400000,3.600000,3.350000,3.500000,3.500000,172120
2016-06-27,3.450000,3.500000,3.300000,3.450000,3.450000,105040
2016-06-28,3.600000,3.650000,3.450000,3.500000,3.500000,74420
2016-06-29,3.550000,3.800000,3.500000,3.750000,3.750000,221700
2016-06-30,3.800000,4.350000,3.700000,4.250000,4.250000,288480
2016-07-01,4.150000,4.250000,4.000000,4.200000,4.200000,130640
2016-07-05,4.150000,4.250000,4.100000,4.100000,4.100000,78720
2016-07-06,4.150000,4.200000,3.850000,3.850000,3.850000,109640
2016-07-07,3.950000,3.950000,3.750000,3.750000,3.750000,86700
2016-07-08,3.800000,3.850000,3.750000,3.800000,3.800000,36180
2016-07-11,3.850000,4.050000,3.800000,3.850000,3.850000,53100
2016-07-12,3.950000,4.000000,3.850000,3.900000,3.900000,32200
2016-07-13,3.900000,4.000000,3.850000,3.850000,3.850000,16160
2016-07-14,3.950000,4.050000,3.850000,3.900000,3.900000,66720
2016-07-15,3.900000,3.950000,3.700000,3.700000,3.700000,64280
2016-07-18,3.750000,3.850000,3.550000,3.650000,3.650000,113900
2016-07-19,3.600000,3.600000,3.550000,3.550000,3.550000,69000
2016-07-20,3.500000,3.600000,3.450000,3.450000,3.450000,85600
2016-07-21,3.500000,3.600000,3.450000,3.450000,3.450000,56780
2016-07-22,3.550000,3.600000,3.450000,3.600000,3.600000,23200
2016-07-25,3.550000,3.650000,3.500000,3.550000,3.550000,34080
2016-07-26,3.550000,3.600000,3.450000,3.500000,3.500000,40180
2016-07-27,3.550000,3.550000,3.400000,3.450000,3.450000,39220
2016-07-28,3.450000,3.550000,3.300000,3.500000,3.500000,56660
2016-07-29,3.600000,3.700000,3.600000,3.700000,3.700000,28700
2016-08-01,3.650000,3.700000,3.550000,3.600000,3.600000,44940
2016-08-02,3.750000,3.750000,3.500000,3.500000,3.500000,46480
2016-08-03,3.600000,3.700000,3.550000,3.650000,3.650000,43440
2016-08-04,3.600000,3.650000,3.550000,3.600000,3.600000,25520
2016-08-05,3.600000,3.750000,3.500000,3.650000,3.650000,31800
2016-08-08,3.700000,3.750000,3.700000,3.750000,3.750000,42600
2016-08-09,3.750000,3.750000,3.550000,3.700000,3.700000,54100
2016-08-10,3.650000,3.750000,3.600000,3.650000,3.650000,15940
2016-08-11,3.600000,3.700000,3.600000,3.700000,3.700000,49820
2016-08-12,3.700000,3.700000,3.500000,3.550000,3.550000,54360
2016-08-15,3.600000,3.650000,3.550000,3.600000,3.600000,28040
2016-08-16,3.600000,3.650000,3.550000,3.550000,3.550000,34260
2016-08-17,3.600000,3.600000,3.500000,3.550000,3.550000,41040
2016-08-18,3.550000,3.600000,3.400000,3.550000,3.550000,33680
2016-08-19,3.550000,3.550000,3.350000,3.400000,3.400000,196260
2016-08-22,3.350000,3.350000,3.150000,3.200000,3.200000,135080
2016-08-23,3.150000,3.400000,3.150000,3.400000,3.400000,53580
2016-08-24,3.400000,3.450000,3.300000,3.300000,3.300000,22560
2016-08-25,3.300000,3.600000,3.300000,3.600000,3.600000,101300
2016-08-26,3.600000,3.600000,3.400000,3.550000,3.550000,71160
2016-08-29,3.550000,3.550000,3.400000,3.450000,3.450000,32340
2016-08-30,3.500000,3.500000,3.350000,3.350000,3.350000,32180
2016-08-31,3.400000,3.450000,3.300000,3.400000,3.400000,33280
2016-09-01,3.300000,3.500000,3.300000,3.400000,3.400000,45580
2016-09-02,3.450000,3.450000,3.350000,3.400000,3.400000,37280
2016-09-06,3.450000,3.600000,3.400000,3.550000,3.550000,80100
2016-09-07,3.600000,3.600000,3.500000,3.500000,3.500000,35220
2016-09-08,3.500000,3.600000,3.500000,3.500000,3.500000,25820
2016-09-09,3.600000,3.600000,3.500000,3.500000,3.500000,23220
2016-09-12,3.500000,3.800000,3.450000,3.650000,3.650000,108780
2016-09-13,3.650000,3.650000,3.500000,3.650000,3.650000,16200
2016-09-14,3.600000,3.600000,3.450000,3.450000,3.450000,16080
2016-09-15,3.550000,3.600000,3.500000,3.550000,3.550000,9920
2016-09-16,3.500000,3.850000,3.450000,3.850000,3.850000,117900
2016-09-19,3.650000,3.650000,3.500000,3.550000,3.550000,31940
2016-09-20,3.550000,3.550000,3.500000,3.500000,3.500000,54580
2016-09-21,3.500000,3.550000,3.450000,3.450000,3.450000,24700
2016-09-22,3.500000,3.500000,3.450000,3.500000,3.500000,17500
2016-09-23,3.450000,3.450000,3.400000,3.400000,3.400000,31620
2016-09-26,3.450000,3.450000,3.400000,3.400000,3.400000,29260
2016-09-27,3.400000,3.450000,3.350000,3.400000,3.400000,21700
2016-09-28,3.350000,3.450000,3.350000,3.350000,3.350000,27360
2016-09-29,3.350000,3.450000,3.350000,3.450000,3.450000,18400
2016-09-30,3.400000,3.450000,3.400000,3.450000,3.450000,21940
2016-10-03,3.450000,3.600000,3.400000,3.600000,3.600000,18280
2016-10-04,3.550000,3.550000,3.450000,3.550000,3.550000,7040
2016-10-05,3.500000,3.550000,3.450000,3.450000,3.450000,9260
2016-10-06,3.400000,3.500000,3.300000,3.350000,3.350000,54280
2016-10-07,3.350000,3.400000,3.250000,3.300000,3.300000,68800
2016-10-10,3.200000,3.400000,3.200000,3.300000,3.300000,29020
2016-10-11,3.300000,3.350000,3.200000,3.250000,3.250000,57540
2016-10-12,3.200000,3.250000,2.950000,3.050000,3.050000,159920
2016-10-13,3.050000,3.050000,2.950000,2.950000,2.950000,60860
2016-10-14,3.000000,3.100000,2.950000,3.050000,3.050000,22420
2016-10-17,3.150000,3.200000,3.050000,3.150000,3.150000,45600
2016-10-18,3.200000,3.200000,3.100000,3.150000,3.150000,51340
2016-10-19,3.150000,3.250000,3.150000,3.150000,3.150000,27660
2016-10-20,3.250000,3.250000,3.150000,3.200000,3.200000,10600
2016-10-21,3.150000,3.150000,3.050000,3.050000,3.050000,9740
2016-10-24,3.050000,3.100000,3.000000,3.000000,3.000000,40960
2016-10-25,3.050000,3.050000,2.950000,3.000000,3.000000,35580
2016-10-26,2.950000,3.000000,2.850000,2.900000,2.900000,51460
2016-10-27,2.850000,2.900000,2.700000,2.750000,2.750000,59780
2016-10-28,2.650000,2.700000,2.450000,2.700000,2.700000,98660
2016-10-31,2.650000,2.850000,2.650000,2.850000,2.850000,23880
2016-11-01,2.800000,2.850000,2.700000,2.750000,2.750000,19400
2016-11-02,2.700000,2.750000,2.600000,2.600000,2.600000,35040
2016-11-03,2.700000,2.700000,2.550000,2.600000,2.600000,47300
2016-11-04,2.500000,2.600000,2.500000,2.550000,2.550000,40900
2016-11-07,2.550000,2.650000,2.300000,2.300000,2.300000,134620
2016-11-08,2.300000,2.300000,2.050000,2.100000,2.100000,115820
2016-11-09,2.000000,2.300000,1.900000,2.200000,2.200000,262320
2016-11-10,2.150000,2.550000,2.150000,2.500000,2.500000,165600
2016-11-11,2.500000,2.650000,2.400000,2.550000,2.550000,37700
2016-11-14,2.600000,2.650000,2.300000,2.400000,2.400000,47080
2016-11-15,2.400000,2.450000,2.350000,2.400000,2.400000,46360
2016-11-16,2.350000,2.450000,2.250000,2.250000,2.250000,108640
2016-11-17,2.300000,2.300000,2.200000,2.300000,2.300000,65180
2016-11-18,2.350000,2.400000,2.300000,2.350000,2.350000,51220
2016-11-21,2.500000,2.650000,2.400000,2.600000,2.600000,35920
2016-11-22,2.700000,3.000000,2.650000,3.000000,3.000000,131100
2016-11-23,3.000000,3.100000,2.650000,2.650000,2.650000,124840
2016-11-25,3.000000,3.150000,2.950000,3.050000,3.050000,85740
2016-11-28,3.100000,3.100000,2.900000,2.950000,2.950000,27820
